Time (s),Angle (deg),Torque (Nm),Cycle,,
12.144,0.45,2.814697,4,2.814697,
12.146,0.45,2.812542,4,2.812542,
12.148,0.45,2.810387,4,2.810387,
12.15,0.45,2.810185,4,2.810185,
12.152,0.45,2.810185,4,2.810185,
12.154,0.45,2.810185,4,2.810185,
12.156,0.45,2.810185,4,2.810185,
12.158,0.45,2.810185,4,2.810185,
12.16,0.45,2.810185,4,2.810185,
12.162,0.45,2.810185,4,2.810185,
12.164,0.45,2.810185,4,2.810185,
12.166,0.45,2.810185,4,2.810185,
12.168,0.45,2.810185,4,2.810185,
12.17,0.45,2.810185,4,2.810185,
12.172,0.45,2.810185,4,2.810185,
12.174,0.45,2.810185,4,2.810185,
12.176,0.45,2.810185,4,2.810185,
12.178,0.45,2.810185,4,2.810185,
12.18,0.45,2.810185,4,2.810185,
12.182,0.45,2.810185,4,2.810185,
12.184,0.45,2.810185,4,2.810185,
12.186,0.45,2.810185,4,2.810185,
12.188,0.45,2.810185,4,2.810185,
12.19,0.45,2.810185,4,2.810185,
12.192,0.45,2.810185,4,2.810185,
12.194,0.45,2.810185,4,2.810185,
12.196,0.45,2.808504,4,2.808504,
12.198,0.45,2.806604,4,2.806604,
12.2,0.45,2.804705,4,2.804705,
12.202,0.45,2.802806,4,2.802806,
12.204,0.45,2.800907,4,2.800907,
12.206,0.45,2.799008,4,2.799008,
12.208,0.45,2.797109,4,2.797109,
12.21,0.45,2.795209,4,2.795209,
12.212,0.45,2.79331,4,2.79331,
12.214,0.45,2.791411,4,2.791411,
12.216,0.45,2.790805,4,2.790805,
12.218,0.45,2.790805,4,2.790805,
12.22,0.45,2.790805,4,2.790805,
12.222,0.45,2.790805,4,2.790805,
12.224,0.45,2.790805,4,2.790805,
12.226,0.45,2.790805,4,2.790805,
12.228,0.45,2.790805,4,2.790805,
12.23,0.45,2.790805,4,2.790805,
12.232,0.45,2.790805,4,2.790805,
12.234,0.167109,2.790805,4,2.790805,
12.236,-0.354109,2.790805,4,2.790805,
12.238,-0.875326,2.790805,4,2.790805,
12.24,-1.396544,2.790805,4,2.790805,
12.242,-1.917762,2.790805,4,2.790805,
12.244,-2.438979,2.790805,4,2.790805,
12.246,-2.960197,2.790805,4,2.790805,
12.248,-3.47,2.790805,4,2.790805,
12.25,-3.47,2.790805,4,2.790805,
12.252,-3.47,2.790805,4,2.790805,
12.254,-3.47,2.790805,4,2.790805,
12.256,-3.47,2.790805,4,2.790805,
12.258,-3.47,2.790805,4,2.790805,
12.26,-3.47,2.790805,4,2.790805,
12.262,-3.47,2.790805,4,2.790805,
12.264,-3.47,2.790805,4,2.790805,
12.266,-3.47,2.790805,4,2.790805,
12.268,-3.47,2.786401,4,2.786401,
12.27,-3.47,2.780807,4,2.780807,
12.272,-3.47,2.775213,4,2.775213,
12.274,-3.47,2.771424,4,2.771424,
12.276,-3.47,2.771424,4,2.771424,
12.278,-3.47,2.771424,4,2.771424,
12.28,-3.47,2.771424,4,2.771424,
12.282,-3.47,2.771424,4,2.771424,
12.284,-3.47,2.771424,4,2.771424,
12.286,-3.47,2.771424,4,2.771424,
12.288,-3.47,2.771424,4,2.771424,
12.29,-3.47,2.771424,4,2.771424,
12.292,-3.47,2.771424,4,2.771424,
12.294,-3.47,2.771424,4,2.771424,
12.296,-3.47,2.771424,4,2.771424,
12.298,-3.47,2.771424,4,2.771424,
12.3,-3.47,2.771424,4,2.771424,
12.302,-3.47,2.771424,4,2.771424,
12.304,-3.47,2.771424,4,2.771424,
12.306,-3.47,2.771424,4,2.771424,
12.308,-3.47,2.771424,4,2.771424,
12.31,-3.47,2.771424,4,2.771424,
12.312,-3.47,2.771424,4,2.771424,
12.314,-3.47,2.771424,4,2.771424,
12.316,-3.47,2.771424,4,2.771424,
12.318,-3.47,2.771424,4,2.771424,
12.32,-3.47,2.771424,4,2.771424,
12.322,-3.47,2.771424,4,2.771424,
12.324,-3.47,2.771424,4,2.771424,
12.326,-3.47,2.771424,4,2.771424,
12.328,-3.47,2.771424,4,2.771424,
12.33,-3.47,2.771424,4,2.771424,
12.332,-3.47,2.771424,4,2.771424,
12.334,-3.47,2.771424,4,2.771424,
12.336,-3.47,2.771424,4,2.771424,
12.338,-3.47,2.771424,4,2.771424,
12.34,-3.47,2.771424,4,2.771424,
12.342,-3.47,2.771424,4,2.771424,
12.344,-3.47,2.771424,4,2.771424,
12.346,-3.47,2.771424,4,2.771424,
12.348,-3.47,2.771424,4,2.771424,
12.35,-3.47,2.771424,4,2.771424,
12.352,-3.47,2.771424,4,2.771424,
12.354,-3.826018,2.771424,4,2.771424,
12.356,-4.20941,2.771424,4,2.771424,
12.358,-4.592803,2.771424,4,2.771424,
12.36,-4.976195,2.771424,4,2.771424,
12.362,-5.359587,2.771424,4,2.771424,
12.364,-5.74298,2.771424,4,2.771424,
12.366,-6.126372,2.771424,4,2.771424,
12.368,-6.509764,2.771424,4,2.771424,
12.37,-6.893156,2.771424,4,2.771424,
12.372,-6.9,2.771424,4,2.771424,
12.374,-6.9,2.771424,4,2.771424,
12.376,-6.9,2.771424,4,2.771424,
12.378,-6.9,2.771424,4,2.771424,
12.38,-6.9,2.771424,4,2.771424,
12.382,-6.9,2.771424,4,2.771424,
12.384,-6.9,2.771424,4,2.771424,
12.386,-6.9,2.771424,4,2.771424,
12.388,-6.9,2.771424,4,2.771424,
12.39,-6.9,2.771424,4,2.771424,
12.392,-6.9,2.771424,4,2.771424,
12.394,-6.9,2.771424,4,2.771424,
12.396,-6.9,2.771424,4,2.771424,
12.398,-6.9,2.771424,4,2.771424,
12.4,-6.9,2.771424,4,2.771424,
12.402,-6.9,2.771424,4,2.771424,
12.404,-6.9,2.771424,4,2.771424,
12.406,-6.9,2.771424,4,2.771424,
12.408,-6.9,2.771424,4,2.771424,
12.41,-6.9,2.771424,4,2.771424,
12.412,-6.9,2.771355,4,2.771355,
12.414,-6.9,2.76922,4,2.76922,
12.416,-6.9,2.767084,4,2.767084,
12.418,-6.9,2.764948,4,2.764948,
12.42,-6.9,2.762812,4,2.762812,
12.422,-6.9,2.760676,4,2.760676,
12.424,-6.9,2.758541,4,2.758541,
12.426,-6.9,2.756405,4,2.756405,
12.428,-6.9,2.754269,4,2.754269,
12.43,-6.9,2.752133,4,2.752133,
12.432,-6.9,2.752044,4,2.752044,
12.434,-6.9,2.752044,4,2.752044,
12.436,-6.9,2.752044,4,2.752044,
12.438,-6.9,2.752044,4,2.752044,
12.44,-6.9,2.752044,4,2.752044,
12.442,-6.9,2.752044,4,2.752044,
12.444,-6.9,2.752044,4,2.752044,
12.446,-6.9,2.751874,4,2.751874,
12.448,-6.9,2.749549,4,2.749549,
12.45,-6.9,2.747223,4,2.747223,
12.452,-6.9,2.744897,4,2.744897,
12.454,-6.9,2.742572,4,2.742572,
12.456,-6.9,2.740246,4,2.740246,
12.458,-6.9,2.73792,4,2.73792,
12.46,-6.9,2.735595,4,2.735595,
12.462,-6.9,2.733269,4,2.733269,
12.464,-6.9,2.732663,4,2.732663,
12.466,-6.9,2.732663,4,2.732663,
12.468,-6.9,2.732663,4,2.732663,
12.47,-6.9,2.732663,4,2.732663,
12.472,-6.9,2.732663,4,2.732663,
12.474,-6.9,2.732663,4,2.732663,
12.476,-6.9,2.732663,4,2.732663,
12.478,-6.9,2.732663,4,2.732663,
12.48,-6.9,2.732663,4,2.732663,
12.482,-6.9,2.732663,4,2.732663,
12.484,-6.9,2.732663,4,2.732663,
12.486,-7.227725,2.732663,4,2.732663,
12.488,-7.657332,2.732663,4,2.732663,
12.49,-8.086939,2.732663,4,2.732663,
12.492,-8.516545,2.732663,4,2.732663,
12.494,-8.946152,2.732663,4,2.732663,
12.496,-9.375758,2.732663,4,2.732663,
12.498,-9.805365,2.732663,4,2.732663,
12.5,-10.234972,2.732663,4,2.732663,
12.502,-10.664578,2.732663,4,2.732663,
12.504,-10.81,2.713283,4,2.713283,
12.506,-10.81,2.713283,4,2.713283,
12.508,-10.81,2.713283,4,2.713283,
12.51,-10.81,2.713283,4,2.713283,
12.512,-10.81,2.713283,4,2.713283,
12.514,-10.81,2.713283,4,2.713283,
12.516,-10.81,2.713283,4,2.713283,
12.518,-10.81,2.713283,4,2.713283,
12.52,-10.81,2.713283,4,2.713283,
12.522,-10.81,2.713283,4,2.713283,
12.524,-10.81,2.713283,4,2.713283,
12.526,-10.81,2.712475,4,2.712475,
12.528,-10.81,2.710236,4,2.710236,
12.53,-10.81,2.707997,4,2.707997,
12.532,-10.81,2.705758,4,2.705758,
12.534,-10.81,2.703519,4,2.703519,
12.536,-10.81,2.70128,4,2.70128,
12.538,-10.81,2.699041,4,2.699041,
12.54,-10.81,2.696802,4,2.696802,
12.542,-10.81,2.694563,4,2.694563,
12.544,-10.81,2.693902,4,2.693902,
12.546,-10.81,2.693902,4,2.693902,
12.548,-10.81,2.693902,4,2.693902,
12.55,-10.81,2.693902,4,2.693902,
12.552,-10.81,2.693902,4,2.693902,
12.554,-10.81,2.693902,4,2.693902,
12.556,-10.81,2.692711,4,2.692711,
12.558,-10.81,2.690797,4,2.690797,
12.56,-10.81,2.688884,4,2.688884,
12.562,-10.81,2.68697,4,2.68697,
12.564,-10.81,2.685057,4,2.685057,
12.566,-10.81,2.683143,4,2.683143,
12.568,-10.81,2.68123,4,2.68123,
12.57,-10.81,2.679316,4,2.679316,
12.572,-10.81,2.677403,4,2.677403,
12.574,-10.81,2.675489,4,2.675489,
12.576,-10.81,2.673424,4,2.673424,
12.578,-10.81,2.671204,4,2.671204,
12.58,-10.81,2.668984,4,2.668984,
12.582,-10.81,2.666764,4,2.666764,
12.584,-10.81,2.664544,4,2.664544,
12.586,-10.81,2.662324,4,2.662324,
12.588,-10.81,2.660104,4,2.660104,
12.59,-10.81,2.657884,4,2.657884,
12.592,-10.81,2.655664,4,2.655664,
12.594,-11.270976,2.655141,4,2.655141,
12.596,-11.87411,2.655141,4,2.655141,
12.598,-12.477244,2.655141,4,2.655141,
12.6,-13.080379,2.655141,4,2.655141,
12.602,-13.683513,2.655141,4,2.655141,
12.604,-14.286647,2.655141,4,2.655141,
12.606,-14.47,2.655141,4,2.655141,
12.608,-14.47,2.655141,4,2.655141,
12.61,-14.47,2.655141,4,2.655141,
12.612,-14.47,2.655141,4,2.655141,
12.614,-14.47,2.655141,4,2.655141,
12.616,-14.47,2.655141,4,2.655141,
12.618,-14.47,2.655141,4,2.655141,
12.62,-14.47,2.654633,4,2.654633,
12.622,-14.47,2.652468,4,2.652468,
12.624,-14.47,2.650303,4,2.650303,
12.626,-14.47,2.648138,4,2.648138,
12.628,-14.47,2.645973,4,2.645973,
12.63,-14.47,2.643808,4,2.643808,
12.632,-14.47,2.641643,4,2.641643,
12.634,-14.47,2.639478,4,2.639478,
12.636,-14.47,2.637313,4,2.637313,
12.638,-14.47,2.63576,4,2.63576,
12.64,-14.47,2.63576,4,2.63576,
12.642,-14.47,2.63576,4,2.63576,
12.644,-14.47,2.63576,4,2.63576,
12.646,-14.47,2.634559,4,2.634559,
12.648,-14.47,2.632172,4,2.632172,
12.65,-14.47,2.629785,4,2.629785,
12.652,-14.47,2.627398,4,2.627398,
12.654,-14.47,2.625011,4,2.625011,
12.656,-14.47,2.622625,4,2.622625,
12.658,-14.47,2.620238,4,2.620238,
12.66,-14.47,2.617851,4,2.617851,
12.662,-14.47,2.61638,4,2.61638,
12.664,-14.47,2.61638,4,2.61638,
12.666,-14.47,2.61638,4,2.61638,
12.668,-14.47,2.61638,4,2.61638,
12.67,-14.47,2.61638,4,2.61638,
12.672,-14.47,2.61638,4,2.61638,
12.674,-14.47,2.61638,4,2.61638,
12.676,-14.47,2.61638,4,2.61638,
12.678,-14.47,2.61638,4,2.61638,
12.68,-14.47,2.615126,4,2.615126,
12.682,-14.47,2.612669,4,2.612669,
12.684,-14.47,2.610212,4,2.610212,
12.686,-14.47,2.607755,4,2.607755,
12.688,-14.47,2.605298,4,2.605298,
12.69,-14.47,2.60284,4,2.60284,
12.692,-14.47,2.600383,4,2.600383,
12.694,-14.47,2.597926,4,2.597926,
12.696,-14.47,2.595624,4,2.595624,
12.698,-14.47,2.593415,4,2.593415,
12.7,-14.47,2.591206,4,2.591206,
12.702,-14.47,2.588997,4,2.588997,
12.704,-14.47,2.586788,4,2.586788,
12.706,-14.47,2.584579,4,2.584579,
12.708,-14.47,2.582371,4,2.582371,
12.71,-14.47,2.580162,4,2.580162,
12.712,-14.47,2.577953,4,2.577953,
12.714,-14.47,2.575611,4,2.575611,
12.716,-14.47,2.573246,4,2.573246,
12.718,-14.47,2.570881,4,2.570881,
12.72,-14.47,2.568515,4,2.568515,
12.722,-14.47,2.56615,4,2.56615,
12.724,-14.47,2.563785,4,2.563785,
12.726,-14.47,2.56142,4,2.56142,
12.728,-14.47,2.559054,4,2.559054,
12.73,-14.712845,2.558238,4,2.558238,
12.732,-15.08377,2.558238,4,2.558238,
12.734,-15.454695,2.558238,4,2.558238,
12.736,-15.82562,2.558238,4,2.558238,
12.738,-16.196545,2.558238,4,2.558238,
12.74,-16.56747,2.558238,4,2.558238,
12.742,-16.938395,2.558238,4,2.558238,
12.744,-17.30932,2.558238,4,2.558238,
12.746,-17.680245,2.558238,4,2.558238,
12.748,-17.9,2.555841,4,2.555841,
12.75,-17.9,2.54996,4,2.54996,
12.752,-17.9,2.544079,4,2.544079,
12.754,-17.9,2.538574,4,2.538574,
12.756,-17.9,2.536046,4,2.536046,
12.758,-17.9,2.533519,4,2.533519,
12.76,-17.9,2.530992,4,2.530992,
12.762,-17.9,2.528464,4,2.528464,
12.764,-17.9,2.525937,4,2.525937,
12.766,-17.9,2.52341,4,2.52341,
12.768,-17.9,2.520883,4,2.520883,
12.77,-17.9,2.519476,4,2.519476,
12.772,-17.9,2.519476,4,2.519476,
12.774,-17.9,2.519476,4,2.519476,
12.776,-17.9,2.519476,4,2.519476,
12.778,-17.9,2.519476,4,2.519476,
12.78,-17.9,2.519476,4,2.519476,
12.782,-17.9,2.519476,4,2.519476,
12.784,-17.9,2.519476,4,2.519476,
12.786,-17.9,2.519476,4,2.519476,
12.788,-17.9,2.517512,4,2.517512,
12.79,-17.9,2.511974,4,2.511974,
12.792,-17.9,2.506437,4,2.506437,
12.794,-17.9,2.500899,4,2.500899,
12.796,-17.9,2.49794,4,2.49794,
12.798,-17.9,2.495419,4,2.495419,
12.8,-17.9,2.492897,4,2.492897,
12.802,-17.9,2.490376,4,2.490376,
12.804,-17.9,2.487854,4,2.487854,
12.806,-17.9,2.485333,4,2.485333,
12.808,-17.9,2.482812,4,2.482812,
12.81,-17.9,2.480338,4,2.480338,
12.812,-17.9,2.478102,4,2.478102,
12.814,-17.9,2.475865,4,2.475865,
12.816,-17.9,2.473629,4,2.473629,
12.818,-17.9,2.471392,4,2.471392,
12.82,-17.9,2.469156,4,2.469156,
12.822,-17.9,2.46692,4,2.46692,
12.824,-17.9,2.464683,4,2.464683,
12.826,-17.9,2.462447,4,2.462447,
12.828,-17.9,2.458617,4,2.458617,
12.83,-17.9,2.453213,4,2.453213,
12.832,-17.9,2.447808,4,2.447808,
12.834,-17.9,2.442404,4,2.442404,
12.836,-18.15561,2.441954,4,2.441954,
12.838,-18.434402,2.441954,4,2.441954,
12.84,-18.713194,2.441954,4,2.441954,
12.842,-18.991985,2.441954,4,2.441954,
12.844,-19.270777,2.441954,4,2.441954,
12.846,-19.549569,2.441954,4,2.441954,
12.848,-19.828361,2.441954,4,2.441954,
12.85,-20.107152,2.441954,4,2.441954,
12.852,-20.385944,2.441954,4,2.441954,
12.854,-20.664736,2.441954,4,2.441954,
12.856,-20.943528,2.441954,4,2.441954,
12.858,-21.22232,2.441954,4,2.441954,
12.86,-21.501111,2.441954,4,2.441954,
12.862,-21.65,2.440096,4,2.440096,
12.864,-21.65,2.436107,4,2.436107,
12.866,-21.65,2.432119,4,2.432119,
12.868,-21.65,2.42813,4,2.42813,
12.87,-21.65,2.424142,4,2.424142,
12.872,-21.65,2.420153,4,2.420153,
12.874,-21.65,2.416165,4,2.416165,
12.876,-21.65,2.412177,4,2.412177,
12.878,-21.65,2.408188,4,2.408188,
12.88,-21.65,2.4042,4,2.4042,
12.882,-21.65,2.401338,4,2.401338,
12.884,-21.65,2.398856,4,2.398856,
12.886,-21.65,2.396375,4,2.396375,
12.888,-21.65,2.393893,4,2.393893,
12.89,-21.65,2.391412,4,2.391412,
12.892,-21.65,2.38893,4,2.38893,
12.894,-21.65,2.386449,4,2.386449,
12.896,-21.65,2.383967,4,2.383967,
12.898,-21.65,2.379586,4,2.379586,
12.9,-21.65,2.375078,4,2.375078,
12.902,-21.65,2.370571,4,2.370571,
12.904,-21.65,2.366063,4,2.366063,
12.906,-21.65,2.361555,4,2.361555,
12.908,-21.65,2.357048,4,2.357048,
12.91,-21.65,2.35254,4,2.35254,
12.912,-21.65,2.348032,4,2.348032,
12.914,-21.65,2.344432,4,2.344432,
12.916,-21.65,2.342602,4,2.342602,
12.918,-21.65,2.340772,4,2.340772,
12.92,-21.65,2.338943,4,2.338943,
12.922,-21.65,2.337113,4,2.337113,
12.924,-21.65,2.335283,4,2.335283,
12.926,-21.65,2.333454,4,2.333454,
12.928,-21.65,2.331624,4,2.331624,
12.93,-21.65,2.329794,4,2.329794,
12.932,-21.65,2.327965,4,2.327965,
12.934,-21.65,2.326135,4,2.326135,
12.936,-21.65,2.322438,4,2.322438,
12.938,-21.65,2.318106,4,2.318106,
12.94,-21.65,2.313774,4,2.313774,
12.942,-21.65,2.309442,4,2.309442,
12.944,-21.65,2.30511,4,2.30511,
12.946,-21.65,2.300778,4,2.300778,
12.948,-21.65,2.296446,4,2.296446,
12.95,-21.65,2.292114,4,2.292114,
12.952,-21.65,2.287782,4,2.287782,
12.954,-21.65,2.28691,4,2.28691,
12.956,-21.65,2.28691,4,2.28691,
12.958,-21.65,2.28691,4,2.28691,
12.96,-21.65,2.28691,4,2.28691,
12.962,-21.65,2.28691,4,2.28691,
12.964,-21.65,2.28691,4,2.28691,
12.966,-22.176732,2.283916,4,2.283916,
12.968,-22.811541,2.280308,4,2.280308,
12.97,-23.446349,2.2767,4,2.2767,
12.972,-24.081157,2.273092,4,2.273092,
12.974,-24.715966,2.269484,4,2.269484,
12.976,-25.06,2.265492,4,2.265492,
12.978,-25.06,2.261045,4,2.261045,
12.98,-25.06,2.256599,4,2.256599,
12.982,-25.06,2.252152,4,2.252152,
12.984,-25.06,2.247705,4,2.247705,
12.986,-25.06,2.243258,4,2.243258,
12.988,-25.06,2.238811,4,2.238811,
12.99,-25.06,2.234365,4,2.234365,
12.992,-25.06,2.229918,4,2.229918,
12.994,-25.06,2.228768,4,2.228768,
12.996,-25.06,2.228768,4,2.228768,
12.998,-25.06,2.228768,4,2.228768,
13,-25.06,2.228768,4,2.228768,
13.002,-25.06,2.228768,4,2.228768,
13.004,-25.06,2.228768,4,2.228768,
13.006,-25.06,2.224986,4,2.224986,
13.008,-25.06,2.221135,4,2.221135,
13.01,-25.06,2.217283,4,2.217283,
13.012,-25.06,2.213431,4,2.213431,
13.014,-25.06,2.20958,4,2.20958,
13.016,-25.06,2.20737,4,2.20737,
13.018,-25.06,2.205246,4,2.205246,
13.02,-25.06,2.203123,4,2.203123,
13.022,-25.06,2.200999,4,2.200999,
13.024,-25.06,2.198876,4,2.198876,
13.026,-25.06,2.196752,4,2.196752,
13.028,-25.06,2.194629,4,2.194629,
13.03,-25.06,2.192506,4,2.192506,
13.032,-25.06,2.190382,4,2.190382,
13.034,-25.06,2.18286,4,2.18286,
13.036,-25.06,2.17418,4,2.17418,
13.038,-25.06,2.165499,4,2.165499,
13.04,-25.06,2.156818,4,2.156818,
13.042,-25.06,2.148138,4,2.148138,
13.044,-25.06,2.139457,4,2.139457,
13.046,-25.06,2.130776,4,2.130776,
13.048,-25.06,2.122096,4,2.122096,
13.05,-25.06,2.113415,4,2.113415,
13.052,-25.06,2.094254,4,2.094254,
13.054,-25.06,2.073834,4,2.073834,
13.056,-25.06,2.053413,4,2.053413,
13.058,-25.06,2.032993,4,2.032993,
13.06,-25.06,2.012573,4,2.012573,
13.062,-25.06,1.992152,4,1.992152,
13.064,-25.06,1.971732,4,1.971732,
13.066,-25.06,1.951312,4,1.951312,
13.068,-25.06,1.930892,4,1.930892,
13.07,-25.06,1.848071,4,1.848071,
13.072,-25.06,1.672387,4,1.672387,
13.074,-25.06,1.496703,4,1.496703,
13.076,-25.06,1.321019,4,1.321019,
13.078,-25.06,1.145335,4,1.145335,
13.08,-25.06,0.969652,4,0.969652,
13.082,-25.06,0.793968,4,0.793968,
13.084,-25.06,0.618284,4,0.618284,
13.086,-25.055899,0.443886,4,0.443886,
13.088,-24.827445,0.339838,4,0.339838,
13.09,-24.598991,0.23579,4,0.23579,
13.092,-24.370537,0.131742,4,0.131742,
13.094,-24.142083,0.027694,4,0.027694,
13.096,-23.91363,-0.076354,4,0.076354,
13.098,-23.685176,-0.180402,4,0.180402,
13.1,-23.456722,-0.28445,4,0.28445,
13.102,-23.228268,-0.388498,4,0.388498,
13.104,-23.06,-0.526432,4,0.526432,
13.106,-23.06,-0.759107,4,0.759107,
13.108,-23.06,-0.991782,4,0.991782,
13.11,-23.06,-1.224457,4,1.224457,
13.112,-23.06,-1.457132,4,1.457132,
13.114,-23.06,-1.689807,4,1.689807,
13.116,-23.06,-1.919841,4,1.919841,
13.118,-23.06,-1.990962,4,1.990962,
13.12,-23.06,-2.062084,4,2.062084,
13.122,-23.06,-2.133205,4,2.133205,
13.124,-23.06,-2.204327,4,2.204327,
13.126,-23.06,-2.275448,4,2.275448,
13.128,-23.06,-2.288841,4,2.288841,
13.13,-23.06,-2.291144,4,2.291144,
13.132,-23.06,-2.293447,4,2.293447,
13.134,-23.06,-2.29575,4,2.29575,
13.136,-23.06,-2.298052,4,2.298052,
13.138,-23.06,-2.300355,4,2.300355,
13.14,-23.06,-2.302658,4,2.302658,
13.142,-23.06,-2.304961,4,2.304961,
13.144,-23.06,-2.30629,4,2.30629,
13.146,-23.06,-2.30629,4,2.30629,
13.148,-23.06,-2.30629,4,2.30629,
13.15,-23.06,-2.30629,4,2.30629,
13.152,-23.06,-2.30629,4,2.30629,
13.154,-23.06,-2.30629,4,2.30629,
13.156,-23.06,-2.30629,4,2.30629,
13.158,-23.06,-2.30629,4,2.30629,
13.16,-23.06,-2.30629,4,2.30629,
13.162,-23.06,-2.30629,4,2.30629,
13.164,-23.06,-2.30629,4,2.30629,
13.166,-23.06,-2.30629,4,2.30629,
13.168,-23.06,-2.30629,4,2.30629,
13.17,-23.06,-2.30629,4,2.30629,
13.172,-23.06,-2.30629,4,2.30629,
13.174,-23.06,-2.30629,4,2.30629,
13.176,-23.06,-2.30629,4,2.30629,
13.178,-23.06,-2.30629,4,2.30629,
13.18,-23.06,-2.30629,4,2.30629,
13.182,-23.06,-2.307459,4,2.307459,
13.184,-23.06,-2.310559,4,2.310559,
13.186,-23.06,-2.313659,4,2.313659,
13.188,-23.06,-2.316758,4,2.316758,
13.19,-23.06,-2.319858,4,2.319858,
13.192,-23.06,-2.322958,4,2.322958,
13.194,-23.06,-2.326364,4,2.326364,
13.196,-23.06,-2.331925,4,2.331925,
13.198,-23.06,-2.337485,4,2.337485,
13.2,-23.06,-2.343046,4,2.343046,
13.202,-23.06,-2.348607,4,2.348607,
13.204,-23.06,-2.354167,4,2.354167,
13.206,-23.06,-2.359728,4,2.359728,
13.208,-23.06,-2.365288,4,2.365288,
13.21,-23.06,-2.370849,4,2.370849,
13.212,-23.06,-2.376409,4,2.376409,
13.214,-23.06,-2.38197,4,2.38197,
13.216,-23.06,-2.385291,4,2.385291,
13.218,-23.06,-2.387504,4,2.387504,
13.22,-23.06,-2.389716,4,2.389716,
13.222,-23.06,-2.391928,4,2.391928,
13.224,-23.06,-2.39414,4,2.39414,
13.226,-23.06,-2.396353,4,2.396353,
13.228,-23.06,-2.398565,4,2.398565,
13.23,-23.06,-2.400777,4,2.400777,
13.232,-23.06,-2.402989,4,2.402989,
13.234,-22.64482,-2.424669,4,2.424669,
13.236,-22.168532,-2.427073,4,2.427073,
13.238,-21.692244,-2.429476,4,2.429476,
13.24,-21.215956,-2.43188,4,2.43188,
13.242,-20.739668,-2.434284,4,2.434284,
13.244,-20.26338,-2.436688,4,2.436688,
13.246,-19.787092,-2.439092,4,2.439092,
13.248,-19.310804,-2.441496,4,2.441496,
13.25,-19.22,-2.445419,4,2.445419,
13.252,-19.22,-2.449701,4,2.449701,
13.254,-19.22,-2.453983,4,2.453983,
13.256,-19.22,-2.458265,4,2.458265,
13.258,-19.22,-2.462547,4,2.462547,
13.26,-19.22,-2.466829,4,2.466829,
13.262,-19.22,-2.471111,4,2.471111,
13.264,-19.22,-2.475392,4,2.475392,
13.266,-19.22,-2.479674,4,2.479674,
13.268,-19.22,-2.483379,4,2.483379,
13.27,-19.22,-2.486899,4,2.486899,
13.272,-19.22,-2.490418,4,2.490418,
13.274,-19.22,-2.493938,4,2.493938,
13.276,-19.22,-2.497457,4,2.497457,
13.278,-19.22,-2.500977,4,2.500977,
13.28,-19.22,-2.504496,4,2.504496,
13.282,-19.22,-2.508016,4,2.508016,
13.284,-19.22,-2.511535,4,2.511535,
13.286,-19.22,-2.515055,4,2.515055,
13.288,-19.22,-2.518574,4,2.518574,
13.29,-19.22,-2.521072,4,2.521072,
13.292,-19.22,-2.523218,4,2.523218,
13.294,-19.22,-2.525364,4,2.525364,
13.296,-19.22,-2.52751,4,2.52751,
13.298,-19.22,-2.529656,4,2.529656,
13.3,-19.22,-2.531802,4,2.531802,
13.302,-19.22,-2.533948,4,2.533948,
13.304,-19.22,-2.536094,4,2.536094,
13.306,-19.22,-2.53824,4,2.53824,
13.308,-19.22,-2.541863,4,2.541863,
13.31,-19.22,-2.546084,4,2.546084,
13.312,-19.22,-2.550304,4,2.550304,
13.314,-19.22,-2.554524,4,2.554524,
13.316,-19.22,-2.558744,4,2.558744,
13.318,-19.22,-2.562964,4,2.562964,
13.32,-19.22,-2.567185,4,2.567185,
13.322,-19.22,-2.571405,4,2.571405,
13.324,-19.22,-2.575625,4,2.575625,
13.326,-19.22,-2.578787,4,2.578787,
13.328,-19.22,-2.581002,4,2.581002,
13.33,-19.22,-2.583218,4,2.583218,
13.332,-19.22,-2.585433,4,2.585433,
13.334,-19.22,-2.587648,4,2.587648,
13.336,-19.22,-2.589864,4,2.589864,
13.338,-19.22,-2.592079,4,2.592079,
13.34,-19.22,-2.594294,4,2.594294,
13.342,-19.22,-2.59651,4,2.59651,
13.344,-18.809755,-2.598869,4,2.598869,
13.346,-18.28326,-2.60127,4,2.60127,
13.348,-17.756765,-2.603671,4,2.603671,
13.35,-17.23027,-2.606072,4,2.606072,
13.352,-16.703775,-2.608473,4,2.608473,
13.354,-16.17728,-2.610874,4,2.610874,
13.356,-15.650784,-2.613275,4,2.613275,
13.358,-15.124289,-2.615676,4,2.615676,
13.36,-14.97,-2.617931,4,2.617931,
13.362,-14.97,-2.620127,4,2.620127,
13.364,-14.97,-2.622322,4,2.622322,
13.366,-14.97,-2.624517,4,2.624517,
13.368,-14.97,-2.626713,4,2.626713,
13.37,-14.97,-2.628908,4,2.628908,
13.372,-14.97,-2.631103,4,2.631103,
13.374,-14.97,-2.633299,4,2.633299,
13.376,-14.97,-2.635494,4,2.635494,
13.378,-14.97,-2.637342,4,2.637342,
13.38,-14.97,-2.639143,4,2.639143,
13.382,-14.97,-2.640944,4,2.640944,
13.384,-14.97,-2.642744,4,2.642744,
13.386,-14.97,-2.644545,4,2.644545,
13.388,-14.97,-2.646346,4,2.646346,
13.39,-14.97,-2.648146,4,2.648146,
13.392,-14.97,-2.649947,4,2.649947,
13.394,-14.97,-2.651747,4,2.651747,
